m/z,z,I,Res.
937.39558,,1419255,50744
937.45203,,2018944,35370
937.48494,,1719557,70728
937.56604,,1630993,75127
937.59249,,2375445,39134
937.69643,,1438501,74235
937.72349,,2052393,67071
937.94135,,2263372,70253
937.96525,,1424721,60849
938.05296,,2245471,79316
938.12432,,1570155,93510
938.32417,,1478542,70942
938.71179,,1583061,99918
938.83094,,1447660,50480
938.85647,,1527537,48067
938.92273,,1783294,67317
938.95425,,1943812,45215
939.03078,,1532435,90158
939.16493,,1706543,91143
939.18873,,1737011,59786
939.2672,,1978435,57524
939.48248,,1458289,106745
939.51001,,1522295,90849
939.61563,,1728142,71598
939.75876,,1540269,56010
939.84314,,1660096,95553
939.90419,,1945807,111394
939.93513,,1765589,76928
939.97126,,1700062,78424
940.00085,,1777381,84526
940.02801,,1834219,74934
940.1705,,1501388,45266
940.28555,,2260264,75664
940.32915,,1555250,47289
940.54391,,1470951,54118
940.57392,,1465710,62304
940.60218,,2193782,65581
940.71378,,1635729,83095
940.79656,,2244007,74725
940.89063,,2058687,86812
940.93047,,2016201,74095
940.94924,,1642446,62004
941.03503,,1516005,59276
941.04834,,1424360,57958
941.09315,,1440756,86092
941.13215,,1736703,91010
941.15284,,2274308,65035
941.19696,,1744912,77501
941.28225,,1403943,67160
941.29848,,1769003,65337
941.33121,,1516340,66726
941.5704,,1874550,86036
941.61524,,1945218,62475
941.73748,,1524389,69675
941.81877,,2323133,51823
941.83038,,2183360,49150
941.90625,,1475797,56101
941.98645,,1975021,78989
942.06137,,1809667,52966
942.07637,,1435143,64292
942.14322,,1635611,76786
942.20769,,2022191,55055
942.33253,,1544532,77379
942.4516,,1560184,65464
942.49071,,1465220,73659
942.50778,,1685129,35421
942.57758,,1805727,70163
942.62623,,1802670,76666
942.65157,,1639350,78303
942.7224,,1565644,102914
942.76463,,1759961,52188
942.7843,,1677023,47096
942.81582,,1693161,55125
942.85986,,1842168,126690
942.88018,,1513470,140967
942.89592,,5186563,67477
942.91462,,1446921,201467
942.92825,,2264077,108045
943.05632,,2164279,45770
943.11939,,1949771,67200
943.15405,,1536599,67721
943.20244,,1593702,49675
943.26248,,1563770,112772
943.28888,,1822595,50345
943.38141,,2058401,77307
943.46574,,1525950,84925
943.50954,,1806028,70431
943.62785,,2004724,73710
943.6662,,1493505,70945
943.70081,,1400077,59166
943.75262,,1616159,77047
943.77569,,1560359,89972
943.93357,,1419614,89088
944.07317,,2079631,73987
944.10957,,1557916,54102
944.15332,,1656235,48784
944.21662,,1807554,50946
944.28153,,1590745,106977
944.34975,,1685489,90309
944.46823,,1500700,79078
944.51672,,1741870,61326
944.6935,,1564783,80527
944.81125,,1418907,182608
944.82653,,2616992,155366
944.84178,,10110630,59341
944.8591,,10843821,47848
944.87108,,6624946,60502
944.88356,,6002358,71635
944.91293,,1490625,168488
944.98012,,1962202,53297
945.01082,,2165990,53558
945.04543,,1920755,73370
945.25495,,1474884,107106
945.29766,,3021140,54253
945.54652,,1634229,73161
945.64133,,1603290,61572
945.67331,,1425383,96917
945.74576,,1447940,99864
945.7937,,1646103,79367
945.83904,,2194985,69080
945.84803,,1898285,77285
945.86952,,3061814,95392
946.01411,,1522287,79980
946.05655,,1523329,69112
946.12733,,1603742,78467
946.15353,,1481897,74847
946.24053,,1868492,53402
946.4084,,1774354,55428
946.46775,,1986091,52011
946.54817,,1541964,77537
946.57455,,1951064,75679
946.59857,,2822498,57408
946.74909,,2380194,57973
946.77241,,2711979,48395
946.78917,,1883315,56965
946.80613,,1470393,72197
946.82787,,1521603,87146
946.85154,,2261453,73336
946.86906,,1907157,101104
946.88951,,2346461,66481
946.90387,,2026979,69557
946.92696,,2017773,115621
946.94409,,2140661,85829
946.96541,,1412094,110620
947.00916,,1539089,88740
947.04044,,1521182,70252
947.20825,,1817959,53769
947.24082,,1436918,52618
947.34234,,1954466,56790
947.54587,,1692412,53544
947.64956,,2406699,61149
947.70128,,1423426,48323
947.98013,,1470400,60630
948.02245,,1867219,78255
948.04686,,1481695,79163
948.07953,,1432558,90352
948.09652,,1772533,98340
948.24702,,1625915,56784
948.26134,,1579842,55186
948.29428,,2004561,71877
948.60399,,2427618,64604
948.69331,,1767693,89125
948.73155,,1645855,67231
949.11769,,2250200,96124
949.13505,,1596896,114186
949.15305,,1616361,97726
949.16492,,1782255,89922
949.2259,,1569804,78555
949.25496,,1619739,62377
949.27493,,1914916,65783
949.34162,,1830469,80461
949.37625,,2130518,69785
949.46381,,1869440,77663
949.55342,,1657005,80816
949.66556,,1797348,80247
949.76512,,1539478,44588
949.93043,,1525098,69133
949.96459,,1416059,94607
950.03348,,1634461,70323
950.15015,,1783257,75525
950.26085,,1573905,45866
950.37819,,1614669,62337
950.89244,,1815385,79861
950.92713,,1495019,57910
950.96344,,1869182,52516
950.98103,,1431175,54094
951.11061,,1701324,78519
951.15885,,2073062,86340
951.18634,,1627125,66869
951.22497,,1502729,63392
951.29098,,1425452,80173
951.38672,,2795615,50354
951.47615,,1831056,51958
951.66498,,1903862,77267
951.86122,,1973601,67560
952.00212,,1743790,59883
952.07986,,1896921,63107
952.21285,,1461283,99848
952.30691,,1411159,76104
952.45673,,1511083,98857
952.68855,,1520941,101121
952.83406,,1747840,91370
952.8752,,1866135,92159
952.98241,,1405396,79952
953.01255,,2087653,41811
953.07042,,1451526,66129
953.09958,,1467415,64394
953.14653,,2034226,83318
953.16619,,1769533,77707
953.19913,,1619024,87122
953.3146,,1620627,82862
953.3617,,1406637,89479
953.43092,,1531222,41548
953.53152,,2045201,58550
953.54582,,2148121,58498
953.86722,,1564629,94972
953.95898,,1545740,98862
954.06321,,1460937,50543
954.10488,,2335842,50095
954.15345,,2474111,58928
954.22518,,1461418,93748
954.25087,,1936057,41314
954.29964,,1487062,80594
954.34004,,1922798,58951
954.41883,,1684253,88780
954.48366,,2130244,77210
954.62977,,1766813,79005
954.87567,,1576497,105091
954.97637,,1885295,79073
955.14099,,1821396,91892
955.21538,,1594625,54480
955.236,,1623567,39343
955.49333,,1746862,86868
955.5118,,1546169,87842
955.66465,,1916952,66439
955.69664,,1411116,86715
955.74644,,1729612,45897
955.78145,,1591393,82416
955.82349,,1781628,43860
955.90193,,2017454,65125
955.96016,,1405649,57404
956.16353,,1797458,96597
956.25638,,1446796,84321
956.36597,,1714642,46656
956.46717,,1628179,90982
956.67629,,1711257,77450
956.79462,,1595622,82992
956.897,,1554215,105051
957.03737,,2110338,65240
957.12943,,1491391,85217
957.1568,,1414864,73339
957.18358,,1904609,86452
957.27817,,1688607,81293
957.31401,,1920566,47464
957.38192,,2049123,48003
957.40054,,1788015,56932
957.43695,,2302087,68102
957.4647,,1701018,64262
957.56666,,1662172,89000
957.78198,,1990507,53165
957.89622,,1883574,51270
957.94456,,2082007,39676
957.9626,,1754721,62845
958.00572,,1803775,91134
958.03273,,1873937,68849
958.09612,,2221115,55069
958.21717,,1492107,87850
958.26766,,1697965,81388
958.34476,,1815265,90315
958.42057,,1485588,50360
958.56104,,1697650,38946
958.63315,,2577828,56562
958.69269,,1698764,74279
958.79275,,1674768,69050
958.80883,,1906715,83338
958.84434,,1574962,72523
958.85701,,2179642,60012
958.89073,,1868882,83915
958.91458,,1982563,96840
958.95024,,1570426,65456
958.99482,,1847449,91172
959.02581,,1432238,112594
959.04609,,1960124,85701
959.1904,,1668895,90315
959.27244,,1537110,55709
959.37041,,1545498,41086
959.51772,,2080767,60665
959.59291,,1728563,83898
959.63468,,1604433,61086
959.74061,,1811354,50341
959.75552,,1489828,72460
959.77321,,1485487,77252
959.86604,,2159345,57466
959.89044,,1551618,58538
959.91439,,1620755,39160
959.93511,,1520417,85125
959.99094,,2196295,55497
960.0347,,1471589,76639
960.09075,,1556365,76818
960.35509,,1517126,66056
960.55308,,1722578,77585
960.71862,,1533767,58229
960.76721,,1575274,86058
960.82088,,1734543,83909
960.8484,,2018722,102951
960.87009,,1474994,110401
961.09037,,1892942,71384
961.20593,,1521313,92060
961.24424,,1561789,91447
961.26742,,1843405,79859
961.33108,,1672443,92191
961.43177,,1681859,41593
961.546,,1407125,53885
961.60391,,2039231,52541
961.62142,,1454028,56754
961.66158,,1786216,39549
961.79426,,1659976,66056
961.85304,,1911794,41748
961.92731,,1643049,34125
962.06274,,1521931,76255
962.33443,,1488336,91503
962.40081,,1751552,68373
962.49225,,1951300,65208
962.65697,,1504956,77256
962.84648,,2087751,53506
963.04153,,2046935,51550
963.06393,,1735656,44967
963.14978,,2407464,63494
963.16934,,3186742,74430
963.18997,,7487557,70582
963.21407,,6436952,60231
963.75994,,1791725,55701
963.94519,,1829496,61939
963.95603,,1659136,67994
964.01193,,1862315,80490
964.05854,,1409741,103790
964.15513,,2252566,76277
964.19641,,3671349,39426
964.21263,,2550082,57712
964.24312,,1477465,110296
964.27829,,2269043,44578
964.40009,,1435983,35413
964.46458,,1653759,97293
964.61633,,1449843,60024
964.64941,,1685644,60279
964.78293,,1668336,66921
964.8086,,1465605,62268
964.8411,,2266398,84216
964.86729,,2377009,36451
964.88831,,1815360,60683
964.90577,,1825102,64915
965.19485,,1441835,131194
965.20582,,1750579,79509
965.25779,,1763930,50489
965.34191,,1663643,63506
965.43302,,1526753,63719
965.5163,,1499936,72125
965.57186,,1434443,61767
965.67668,,1655708,75008
965.75079,,1435605,108309
965.84832,,1546784,55336
965.87699,,1636919,91900
965.89607,,1494085,95133
965.92436,,1715803,71767
965.97698,,1578627,98386
966.0157,,1588130,66493
966.05599,,1441472,59331
966.21174,,1778490,78823
966.36533,,1625520,54381
966.39131,,1424836,70642
966.50829,,1628703,43183
966.75121,,1872604,45323
966.79575,,2209024,54922
966.91203,,1430362,98445
966.93362,,1674603,92769
967.00205,,1588640,70359
967.06952,,1515478,83117
967.13724,,1598730,56758
967.14816,,1563283,58783
967.23378,,2455126,31866
967.27415,,1421429,94255
967.29702,,1435783,114458
967.44659,,1529084,51770
967.51343,,1772850,74704
967.87763,,3341905,60472
967.89602,,1974879,65608
967.92672,,1828984,77277
968.07293,,1425131,77692
968.1757,,1814844,55588
968.22784,,2153317,55954
968.29543,,2351003,52335
968.67985,,1453773,49753
968.81974,,1700668,79439
968.84192,,1878350,113092
968.86548,,2711905,86358
968.88048,,4485485,68040
968.91346,,1463687,106488
968.9573,,1680426,48074
969.03186,,2010598,96539
969.05172,,1523189,78794
969.09892,,1496091,84603
969.19799,,1521003,58858
969.33011,,1844948,78255
969.41536,,1683225,93869
969.59918,,1462188,84905
969.75886,,1513517,63602
969.90015,,1739935,108852
970.11119,,1454921,89302
970.23928,,1790896,67701
970.38714,,1758760,93300
970.47009,,1568363,133390
970.51726,,1489296,63524
970.83832,,18929558,74840
970.85329,,32020384,161207
970.87,,209098672,65732
971.13753,,1940104,57873
971.32171,,1465118,93780
971.36141,,1900862,77847
971.38099,,1444174,72160
971.44687,,1754244,63503
971.48595,,1851813,35716
971.50384,,1663154,51868
971.57488,,1829868,80924
971.70614,,1507928,66800
971.77589,,1579152,79560
971.84113,,4090565,68398
971.86524,,7670490,35470
971.95268,,1555936,40213
972.00592,,1784653,73584
972.09409,,1454997,80487
972.15481,,1460678,98675
972.28468,,2184753,54720
972.36576,,1908852,82297
972.38353,,1576066,105219
972.55077,,1768203,80807
972.6732,,1779567,87843
972.84251,,1896955,81217
972.85099,,1686018,99008
972.8878,,2534431,64151
972.95472,,1558102,68347
973.05183,,1808040,99176
973.13231,,1948393,71370
973.17436,,1519884,83011
973.20671,,1590310,59945
973.2508,,1556810,80311
973.28418,,1472870,100539
973.53752,,1435447,58335
973.59196,,1533540,65823
973.63585,,1767305,60435
973.68847,,1589940,71083
973.70773,,1638596,71123
973.73509,,2032858,89567
973.76761,,1471733,86986
973.88082,,2093394,56782
973.98128,,1539494,115599
974.19986,,2000987,69023
974.22108,,1829484,93363
974.24549,,1819519,64336
974.25473,,1873544,64663
974.2782,,1538715,90346
974.30548,,1827506,78544
974.34642,,1662931,61333
974.54688,,2206586,66278
974.87881,,1706125,112670
974.98291,,2119396,69983
975.01545,,2060734,41801
975.16001,,1842551,75877
975.38772,,1791540,77481
975.52796,,1527464,52961
975.56089,,2250436,52649
975.7144,,1649218,44966
975.87963,,1815501,72354
975.91409,,1945065,60779
976.02354,,2207812,39452
976.11201,,1767054,81291
976.26043,,1824009,82498
976.28688,,1706270,42790
976.32579,,2281280,49118
976.36944,,1495651,54539
976.48502,,1898436,71710
976.55833,,1777154,49274
976.572,,1627404,67273
976.60929,,1547308,71785
976.72021,,1679239,54255
976.79506,,1468103,106507
976.85861,,1840380,71861
976.89534,,1840922,86708
977.00419,,1683828,70873
977.04507,,1906583,80624
977.07864,,1781683,103297
977.10841,,6740940,52451
977.12863,,2116572,98561
977.13998,,1874918,97970
977.16358,,2532346,56289
977.19037,,2779151,30214
977.20595,,2054173,71012
977.30835,,1627506,53718
977.40236,,1423553,86971
977.49766,,1449745,66319
977.52984,,1569067,90791
977.78933,,1444611,64506
977.84121,,1569327,107808
977.85838,,1547837,114679
977.92553,,1527924,51319
977.97962,,1558690,79299
978.00713,,1547705,58528
978.06437,,1981673,51048
978.11028,,2681614,74814
978.21016,,1475939,105226
978.33399,,1491402,70436
978.43825,,1453088,99296
978.49052,,1462349,84416
978.74233,,1478430,105123
978.76943,,1567541,46294
978.81245,,1706328,79397
978.83534,,1661292,69850
978.92717,,1807800,78093
979.05359,,1835554,58931
979.2076,,1704098,58609
979.23123,,2423477,44021
979.30423,,1801971,65335
979.32108,,1664769,85658
979.3803,,1457457,102439
979.52773,,1529773,92787
979.64614,,1706511,60278
979.72692,,1665618,90342
979.83411,,1596077,65169
979.85278,,1433019,43126
979.88444,,1969878,72277
979.99528,,1579314,83852
980.07109,,1454322,42601
980.27847,,2804254,64110
980.37281,,1635437,91198
980.39281,,1436285,88343
980.4059,,1533576,68099
980.42803,,1690266,72912
980.46871,,1441981,85792
980.51993,,1575656,107146
980.60014,,1672489,57601
980.68355,,1567087,95264
980.75136,,1804967,52847
980.84204,,2270196,70907
980.88727,,2242585,71091
980.92056,,1633843,93437
981.03873,,1443735,63763
981.22338,,2063151,65176
981.24908,,1726276,65709
981.27706,,1548636,76554
981.33967,,1522577,58183
981.43463,,1423199,61447
981.4518,,1856493,44470
981.51085,,1592862,77405
981.56457,,1464907,101857
981.5959,,2231909,73042
981.63176,,2314884,69467
981.79133,,1968903,61408
981.85093,,1952056,57414
981.86493,,2273093,60800
981.95886,,1422995,63251
981.98345,,1779622,69490
982.00731,,1947065,73300
982.06074,,2337254,61147
982.25851,,1805450,48520
982.35935,,1442014,91458
982.53381,,1495661,63670
982.62862,,1473980,47461
982.68068,,1728999,62507
982.75036,,1436192,62005
982.85594,,1641080,125315
982.86982,,1915523,100073
982.90674,,2274977,54428
983.04328,,1505554,65845
983.19191,,1442701,83639
983.25992,,1542084,71351
983.29418,,1599456,112087
983.31691,,1575412,53137
983.38063,,1679913,90504
983.41958,,1853512,64231
983.56155,,1529021,84825
983.63349,,2037751,40696
983.77214,,2532202,44709
983.87395,,2284989,57322
983.96146,,1970693,84724
984.06836,,1537117,86197
984.12565,,1518732,78807
984.26944,,1560322,97113
984.38291,,1760606,63671
984.45697,,1916571,46163
984.50763,,1660869,92008
984.6303,,2443306,65915
984.8481,,1771739,94271
984.87607,,2841842,89419
984.94895,,1946925,75158
985.03167,,1722480,58406
985.06178,,1623433,94174
985.11388,,1633715,52010
985.13464,,1604548,81064
985.15726,,1774039,73536
985.23432,,1540117,78284
985.2689,,1795121,73960
985.39149,,1740437,60603
985.51699,,1851132,86235
985.5645,,1457954,72800
985.71219,,4601753,41998
985.7488,,2357687,54239
985.78198,,1432019,71500
985.812,,2874347,39846
985.83298,,2462715,59688
985.89131,,1580074,59761
985.90317,,1673268,56435
985.94724,,2353495,43659
985.98641,,2418809,55551
986.02435,,2021526,83797
986.057,,1795248,57175
986.09629,,1804497,67745
986.21371,,1553712,89531
986.30189,,1476983,58461
986.3546,,1535905,95496
986.40433,,1629129,82393
986.44431,,1910762,69707
986.48635,,2150923,86730
986.55653,,2288196,52750
986.5965,,1934436,45771
986.63831,,2070662,45748
986.76082,,2273512,52372
986.77984,,1685239,102255
986.8142,,3818259,78127
986.83453,,9693988,45041
986.87167,,3255106,88769
987.03027,,1578944,123476
987.08859,,1790447,61820
987.11135,,1571586,47848
987.15575,,1450021,94371
987.29711,,1727639,76787
987.49726,,1550134,82561
987.85216,,2587217,71412
987.97152,,1843377,38794
988.00983,,1566926,77716
988.08995,,2225934,62792
988.1538,,1558338,59357
988.19018,,1463647,65485
988.26229,,2103703,54625
988.28053,,2144165,50767
988.34251,,1507799,68858
988.40677,,1516042,87922
988.43699,,1503266,92091
988.51688,,1651296,68152
988.6161,,1760431,59522
988.69348,,1583340,97760
988.75599,,2232606,72285
988.80101,,2411840,80217
988.82873,,1997142,126779
